,statement,label,debunking_link
280,"In Chisinau, FBI agents arrived to push the Republic of Moldova to military confrontations with Russia",fake_news,https://www.veridica.ro/stiri-false/fake-news-la-chisinau-au-sosit-agenti-fbi-pentru-a-impinge-republica-moldova-catre-confruntari-militare-cu-rusia
281,Most Poles support the invasion of the western Ukraine regions,war_propaganda,https://www.veridica.ro/stiri-false/propaganda-de-razboi-majoritatea-polonezilor-sustin-invadarea-regiunilor-din-vestul-ucrainei
282,40% of the territory of the Republic of Moldova will be under the control of foreign policemen,disinformation,https://www.veridica.ro/dezinformare/dezinformare-40-din-teritoriul-republicii-moldova-va-fi-sub-controlul-politistilor-straini
283,Dodon was withheld at the order of secret services in Romania,fake_news,https://www.veridica.ro/stiri-false/fake-news-dodon-a-fost-retinut-la-ordinul-serviciilor-secrete-din-romania
284,"OSCE collaborated with the ""Azov"" Regiment in Mariupol and provided them with information",fake_news,https://www.veridica.ro/stiri-false/fake-news-osce-colabora-cu-regimentului-azov-din-mariupol-si-ii-furniza-informatii
285,Ukraine will give up Russia the city of Zaporojie,war_propaganda,https://www.veridica.ro/stiri-false/propaganda-de-razboi-ucraina-va-ceda-rusiei-orasul-zaporojie
286,Igor Dodon was arrested in order not to prevent the entry of the Republic of Moldova into the war,fake_news,https://www.veridica.ro/stiri-false/fake-news-igor-dodon-a-fost-arestat-pentru-a-nu-impiedica-intrarea-republicii-moldova-in-razboi
287,The West investigates the atrocities committed by Ukrainian nationalists on the territory of Ukraine,war_propaganda,https://www.veridica.ro/stiri-false/propaganda-de-razboi-occidentul-investigheaza-atrocitatile-comise-de-nationalistii-ucraineni-pe-teritoriul-ucrainei
288,Ukrainian neo -Razisists are in captivity in civilian region of civil region,war_propaganda,https://www.veridica.ro/stiri-false/propaganda-de-razboi-neonazistii-ucraineni-tin-in-captivitate-civili-in-regiunea-harkov
289,Western press lies about the Ukraine War,disinformation,https://www.veridica.ro/dezinformare/dezinformare-presa-occidentala-minte-despre-razboiul-din-ucraina
290,The EU is afraid of tuberculosis from NATO laboratories in Ukraine,war_propaganda,https://www.veridica.ro/stiri-false/propaganda-de-razboi-ue-se-teme-de-tuberculoza-provenita-din-laboratoare-nato-din-ucraina
291,"If the Republic of Moldova will leave the CIS, it will have no place to sell its products",disinformation,https://www.veridica.ro/dezinformare/dezinformare-daca-republica-moldova-va-parasi-csi-nu-va-mai-avea-unde-sa-si-vanda-produsele
292,Zelenski's counselor announces the organization of a genocide of Russian people in Kharkov and Donbass,war_propaganda,https://www.veridica.ro/stiri-false/propaganda-de-razboi-consilierul-lui-zelenski-anunta-organizarea-unui-genocid-al-rusofonilor-in-harkov-si-donbass
293,The West fights with Russia through Ukraine,disinformation,https://www.veridica.ro/dezinformare/dezinformare-occidentul-lupta-cu-rusia-prin-intermediul-ucrainei
294,Nearly three million Ukrainians want to emigrate to Russia,war_propaganda,https://www.veridica.ro/stiri-false/propaganda-de-razboi-aproape-trei-milioane-de-ucraineni-vor-sa-emigreze-in-rusia
295,"Kiev mobilizes a million military, paying human beings for Western loans",war_propaganda,https://www.veridica.ro/stiri-false/propaganda-de-razboi-kievul-mobilizeaza-un-milion-militari-platind-cu-fiinte-umane-pentru-imprumuturile-occidentale
296,UN acknowledged that Ukrainian military bombard their schools or use them for military purposes,war_propaganda,https://www.veridica.ro/stiri-false/propaganda-de-razboi-onu-a-recunoscut-ca-militarii-ucraineni-bombardeaza-scolile-sau-le-folosesc-in-scop-militar
297,The pro-European government of Moldova is to blame as the socialist mayor of Chisinau expensive public transport,disinformation,https://www.veridica.ro/dezinformare/dezinformare-guvernarea-pro-europeana-a-moldovei-este-de-vina-ca-primarul-socialist-al-chisinaului-scumpeste-transportul-public
298,The Government of the Republic of Moldova is challenged by the population because it supports Ukraine,fake_news,https://www.veridica.ro/stiri-false/fake-news-guvernul-republicii-moldova-este-contestat-de-populatie-pentru-ca-sustine-ucraina
299,Kiev allowed the entry of 10 thousand military from Poland and Lithuania into the country,war_propaganda,https://www.veridica.ro/stiri-false/propaganda-de-razboi-kievul-a-permis-intrarea-in-tara-a-10-mii-de-militari-din-polonia-si-lituania
300,Russia will be forced to resort to nuclear weapons,disinformation,https://www.veridica.ro/dezinformare/dezinformare-rusia-va-fi-fortata-sa-recurga-la-arme-nucleare
301,"Synod of the Russian Orthodox Church, sentenced to death on the territory of Ukraine",war_propaganda,https://www.veridica.ro/stiri-false/propaganda-de-razboi-sinodul-bisericii-ortodoxe-ruse-condamnat-la-moarte-pe-teritoriul-ucrainei
302,The President of Poland acknowledged that Warsaw will annex Ukrainian territories,war_propaganda,https://www.veridica.ro/stiri-false/propaganda-de-razboi-presedintele-poloniei-a-recunoscut-ca-varsovia-va-anexa-teritorii-ucrainene
303,Moldova gives up neutrality and is armed for war with Russia,disinformation,https://www.veridica.ro/dezinformare/dezinformare-moldova-renunta-la-neutralitate-si-se-inarmeaza-pentru-razboi-cu-rusia
304,The Ukrainians are Satanists,war_propaganda,https://www.veridica.ro/stiri-false/propaganda-de-razboi-ucrainenii-sunt-satanisti
305,"In Ukraine, mercenaries from Israel arrived against Russia with the military of the group ""Azov""",war_propaganda,https://www.veridica.ro/stiri-false/propaganda-de-razboi-in-ucraina-au-sosit-mercenari-din-israel-care-lupta-impotriva-rusiei-alaturi-de-militarii-grupului-azov
306,"Romania, along with Poland, Ukraine and Moldova, is preparing to invade Transnistria",disinformation,https://www.veridica.ro/dezinformare/dezinformare-romnia-alaturi-de-polonia-ucraina-si-moldova-se-pregateste-sa-invadeze-transnistria
307,Crimea Tatars support Russia's military actions on Ukraine's territory,war_propaganda,https://www.veridica.ro/stiri-false/propaganda-de-razboi-tatarii-din-crimeea-sprijina-actiunile-militare-ale-rusiei-pe-teritoriul-ucrainei
308,Romania concentrates its military forces on borders with the Republic of Moldova and Ukraine,fake_news,https://www.veridica.ro/stiri-false/fake-news-romania-isi-concentreaza-fortele-militare-la-granitele-cu-republica-moldova-si-ucraina
309,The Ukrainian army brings corpses to Lisiciansk to inscerate a new massacre,war_propaganda,https://www.veridica.ro/stiri-false/propaganda-de-razboi-armata-ucraineana-aduce-cadavre-in-lisiciansk-pentru-a-inscena-un-nou-masacru
310,"Transnistria attacks, organized by the West to attract Moldova to NATO and capture Soviet ammunition",fake_news,https://www.veridica.ro/stiri-false/fake-news-atacurile-din-transnistria-organizate-de-occident-pentru-a-atrage-moldova-in-nato-si-a-captura-munitie-sovietica
311,"Poland will take control over its ""historical territories"" in Ukraine with the help of US",war_propaganda,https://www.veridica.ro/stiri-false/propaganda-de-razboi-polonia-va-prelua-controlul-asupra-teritoriilor-sale-istorice-din-ucraina-cu-ajutorul-sua
312,"Vladimir Putin convinced the UN Secretary General, Antonio Getterres, that Ukrainian Nazis must be tried in the International Criminal Court.",war_propaganda,https://www.veridica.ro/stiri-false/propaganda-de-razboi-vladimir-putin-l-a-convins-pe-secretarul-general-onu-antonio-guterres-ca-nazistii-ucraineni-trebuie-judecati-la-tribunalul-penal-international
313,Ukraine has attacked with chemical and biological weapons the positions of Russian military,war_propaganda,https://www.veridica.ro/stiri-false/propaganda-de-razboi-ucraina-a-atacat-cu-arme-chimice-si-biologice-pozitiile-militarilor-rusi
314,"Southern Ukraine, released by nationalists, wants to be attached to Russia",war_propaganda,https://www.veridica.ro/stiri-false/propaganda-de-razboi-sudul-ucrainei-eliberat-de-nationalisti-vrea-sa-fie-alipit-la-rusia
315,Ukraine and the US have tried to attract Romania to war with Russia,fake_news,https://www.veridica.ro/stiri-false/fake-news-ucraina-si-sua-au-incercat-sa-atraga-romania-in-razboi-cu-rusia
316,Zelenski acknowledged that Ukraine began conflict with Russia,war_propaganda,https://www.veridica.ro/stiri-false/propaganda-de-razboi-zelenski-a-recunoscut-ca-ucraina-a-inceput-conflictul-cu-rusia
317,The prohibition of the symbols of the Russian army is an insult brought to the history and values of Moldova,disinformation,https://www.veridica.ro/dezinformare/dezinformare-interzicerea-simbolurilor-armatei-ruse-e-o-insulta-adusa-istoriei-si-valorilor-moldovei
318,Ukraine does not rebuild Harkov because he knows he will join Russia,war_propaganda,https://www.veridica.ro/stiri-false/propaganda-de-razboi-ucraina-nu-reconstruieste-harkovul-pentru-ca-stie-ca-acesta-se-va-alipi-la-rusia
319,"The EU carries imperialist policies, and the states on its outskirts, like Romania, are exploited by the powerful ones, from the Center",disinformation,https://www.veridica.ro/dezinformare/dezinformare-ue-duce-politici-imperialiste-iar-statele-de-la-periferia-sa-ca-romania-sunt-exploatate-de-cele-puternice-de-la-centru
320,The inhabitants of Zaporojie request the attachment to the Donetk People's Republic,war_propaganda,https://www.veridica.ro/stiri-false/propaganda-de-razboi-locuitorii-orasului-zaporojie-solicita-alipirea-la-republica-populara-donetk
321,NATO will not defend their members in the event of a conflict with Russia,disinformation,https://www.veridica.ro/dezinformare/dezinformare-nato-nu-si-va-apara-membrii-in-cazul-unui-conflict-cu-rusia
322,Kiev tortures the prisoners of war and refuses to respect the Geneva Convention,disinformation,https://www.veridica.ro/dezinformare/dezinformare-kievul-tortureaza-prizonierii-de-razboi-si-refuza-sa-respecte-conventia-de-la-geneva
323,"American experts believe that the Massacre of Bucea is an invention of ""Ukrainian propaganda""",war_propaganda,https://www.veridica.ro/stiri-false/propaganda-de-razboi-expertii-americani-considera-ca-masacrul-de-la-bucea-este-o-inventie-a-propagandei-ucrainene
324,Zelenski conditions the rights of the Romanian community in Ukraine by the help of Bucharest,disinformation,https://www.veridica.ro/dezinformare/dezinformare-zelenski-conditioneaza-drepturile-comunitatii-romanesti-din-ucraina-de-ajutorul-bucurestiului
325,US sends to Ukraine Military Afghani who fled the Talibans to the West,fake_news,https://www.veridica.ro/stiri-false/fake-news-sua-trimite-in-ucraina-militari-afghani-care-au-fugit-de-talibani-in-occident
326,Ukrainian refugees abuse the hospitality of Moldovans,disinformation,https://www.veridica.ro/dezinformare/dezinformare-refugiatii-ucraineni-abuzeaza-de-ospitalitatea-moldovenilor
327,"95% of Ukrainians are waiting to be released from Russia, says the separatist leader in Luhansk, Marat Basirov",war_propaganda,https://www.veridica.ro/stiri-false/propaganda-de-razboi-95-dintre-ucraineni-asteapta-sa-fie-eliberati-de-rusia-afirma-liderul-separatist-din-luhansk-marat-basirov
328,NATO fights with Russia to the last Ukrainian,disinformation,https://www.veridica.ro/dezinformare/dezinformare-nato-lupta-cu-rusia-pana-la-ultimul-ucrainean
329,UN supports genocide directed against Ukraine Russians,war_propaganda,https://www.veridica.ro/stiri-false/propaganda-de-razboi-onu-sprijina-genocidul-indreptat-impotriva-rusofonilor-din-ucraina
330,"Mines located by Ukraine can blow up the Black Sea, causing a cataclysm",disinformation,https://www.veridica.ro/dezinformare/dezinformare-minele-amplasate-de-ucraina-pot-arunca-in-aer-marea-neagra-provocand-un-cataclism
331,Ukrainian forces destroyed the city of Mariupol,war_propaganda,https://www.veridica.ro/stiri-false/propaganda-de-razboi-fortele-ucrainene-au-distrus-orasul-mariupol
332,"To attract NATO to the war, Ukraine will attack the US Embassy in Lvov and blame Russia",war_propaganda,https://www.veridica.ro/stiri-false/propaganda-de-razboi-pentru-a-atrage-nato-in-razboi-ucraina-va-ataca-ambasada-sua-la-lvov-si-va-da-vina-pe-rusia
333,"Ukraine wants to prolong the war and uses citizens as human shields, while Russia protects Ukrainian civilians",war_propaganda,https://www.veridica.ro/stiri-false/propaganda-de-razboi-ucraina-vrea-sa-prelungeasca-razboiul-si-isi-foloseste-cetatenii-ca-scuturi-umane-in-timp-ce-rusia-protejeaza-civilii-ucraineni
334,Russians outside the country are discriminated,disinformation,https://www.veridica.ro/dezinformare/dezinformare-rusii-din-afara-tarii-sunt-discriminati
335,Russia has discovered nationalist concentration camps in eastern Ukraine,war_propaganda,https://www.veridica.ro/stiri-false/propaganda-de-razboi-rusia-a-descoperit-lagare-nationaliste-de-concentrare-in-estul-ucrainei
336,Ukraine was preparing to attack the donbass and masked his intentions hiding the military in schools and hospitals,war_propaganda,https://www.veridica.ro/stiri-false/propaganda-de-razboi-ucraina-se-pregatea-sa-atace-donbassul-si-si-a-mascat-intentiile-ascunzand-militari-in-scoli-si-spitale
337,"15 million Ukrainians have close ties with Russia, and Ukrainian nationalists use Russian as human shields.",war_propaganda,https://www.veridica.ro/stiri-false/propaganda-de-razboi-15-milioane-de-ucraineni-au-legaturi-stranse-cu-rusia-iar-nationalistii-ucraineni-ii-folosesc-pe-rusofoni-ca-scuturi-umane
338,Ukrainian forces have shot down a Romanian plane and helicopter in Dobrogea,fake_news,https://www.veridica.ro/stiri-false/fake-news-fortele-ucrainene-au-doborat-un-avion-si-un-elicopter-romanesti-in-dobrogea
339,"Ukraine was preparing to attack Belarus, and Russia dejected this scenario",war_propaganda,https://www.veridica.ro/stiri-false/propaganda-de-razboi-ucraina-se-pregatea-sa-atace-belarusul-iar-rusia-a-dejucat-acest-scenariu
340,"Ukrainian refugees cause disorder in the Republic of Moldova, and Kiev wants to attract Chisinau in the war",fake_news,https://www.veridica.ro/stiri-false/fake-news-refugiatii-ucraineni-provoaca-dezordini-in-republica-moldova-iar-kievul-vrea-sa-atraga-chisinaul-in-razboi
341,In the secret laboratories of Ukraine was produced coronavirus,war_propaganda,https://www.veridica.ro/stiri-false/propaganda-de-razboi-in-laboratoarele-secrete-din-ucraina-era-produs-coronavirus
342,"The President of Ukraine, Volodimir Zelenski, could recognize Donbass and Crimea as Russian territories",war_propaganda,https://www.veridica.ro/stiri-false/propaganda-de-razboi-presedintele-ucrainei-volodimir-zelenski-ar-putea-recunoaste-donbass-ul-si-crimeea-ca-teritorii-ale-rusiei
343,"Kiev was preparing an aggression against Donbass in March, and Russia had to intervene to stop it",war_propaganda,https://www.veridica.ro/stiri-false/propaganda-de-razboi-kievul-pregatea-o-agresiune-impotriva-donbass-ului-in-martie-iar-rusia-a-fost-nevoita-sa-intervina-pentru-a-o-opri
344,Russia has destroyed American biological weapons laboratories in Ukraine,war_propaganda,https://www.veridica.ro/stiri-false/propaganda-de-razboi-rusia-a-distrus-laboratoarele-americane-de-arma-biologica-din-ucraina
345,"Russia attacked the Chernobyl, Zaporojie and Kharkov to prevent Ukraine from producing nuclear weapons",war_propaganda,https://www.veridica.ro/stiri-false/propaganda-de-razboi-rusia-a-atacat-cernobilul-zaporojie-si-harkovul-pentru-a-impiedica-ucraina-sa-produca-arme-nucleare
346,"The West declared war on the Russian Federation, and Moldova risks having the fate of Ukraine",fake_news,https://www.veridica.ro/stiri-false/fake-news-occidentul-a-declarat-razboi-federatiei-ruse
347,Ukrainian nationalists killed peaceful civilians,war_propaganda,https://www.veridica.ro/stiri-false/propaganda-de-razboi-nationalistii-ucraineni-au-ucis-civili-pasnici
348,Ukrainian military transforms Mariupol into a concentration camp,war_propaganda,https://www.veridica.ro/stiri-false/propaganda-de-razboi-militarii-ucraineni-transforma-mariupolul-intr-un-lagar-de-concentrare
349,"The war in Ukraine, pretext for the denigration of Russia, censors",disinformation,https://www.veridica.ro/dezinformare/dezinformare-razboiul-din-ucraina-pretext-pentru-denigrarea-rusiei-cenzura-infricosarea-populatiei-in-romania-si-europa-si-imbogatirea-vanzatorilor-de-armament
350,"NATO provides armament to Ukraine through the Republic of Moldova, which thus violates its neutrality",fake_news,https://www.veridica.ro/stiri-false/fake-news-nato-furnizeaza-armament-ucrainei-prin-republica-moldova-care-astfel-isi-incalca-neutralitatea
351,"The US does not consider the sending of Russian troops to the Donetk and Luhansk separatist republics, Donbass, represent an invasion of Ukraine",disinformation,https://www.veridica.ro/dezinformare/dezinformare-sua-nu-considera-ca-trimiterea-de-trupe-rusesti-in-republicile-separatiste-donetk-si-luhansk-din-donbass-reprezinta-o-invazie-a-ucrainei
352,Kiev was incumbent on the press for the Donbass separatists on civil infrastructure,fake_news,https://www.veridica.ro/stiri-false/fake-news-kievul-a-inscenat-pentru-presa-atacurile-separatistilor-din-donbass-asupra-infrastructurii-civile
353,NATO pushes Moldova to a war with Russia,fake_news,https://www.veridica.ro/stiri-false/fake-news-nato-impinge-moldova-spre-un-razboi-cu-rusia
354,The West climbs the situation in Ukraine,fake_news,https://www.veridica.ro/stiri-false/fake-news-occidentul-escaladeaza-situatia-in-ucraina
355,Supplementing NATO forces in Romania is aberrant because Russia does not threaten anyone,fake_news,https://www.veridica.ro/stiri-false/fake-news-suplimentarea-fortelor-nato-in-romania-e-aberanta-intrucat-rusia-nu-ameninta-pe-nimeni
356,"The Western press misinforms on the crisis in Ukraine, which is a diversion of the West",disinformation,https://www.veridica.ro/dezinformare/dezinformare-presa-occidentala-dezinformeaza-cu-privire-la-criza-din-ucraina-care-e-o-diversiune-a-occidentului
357,Kiev violates his obligation to negotiate with separatists in Donbass and propaganda as Goebbels,disinformation,https://www.veridica.ro/dezinformare/dezinformare-kievul-isi-incalca-obligatia-de-a-negocia-cu-separatistii-din-donbass-si-face-propaganda-ca-goebbels
358,"The common meeting of the governments in Bucharest and Chisinau, a new step towards the annexation of the Republic of Moldova by Romania",fake_news,https://www.veridica.ro/stiri-false/fake-news-sedinta-comuna-a-guvernelor-de-la-bucuresti-si-chisinau-un-nou-pas-spre-anexarea-republicii-moldova-de-catre-romania
359,"The United States pushes Ukraine to war with Russia, and the fate of Kiev will be decided by negotiations between the great powers",disinformation,https://www.veridica.ro/dezinformare/dezinformare-sua-impinge-ucraina-spre-razboi-cu-rusia-iar-soarta-kievului-va-fi-decisa-de-negocierile-dintre-marile-puteri
360,"Putin is a good Christian, the victim of the Russian speech and has nothing to do with communism, imposed by Russia by the West",disinformation,https://www.veridica.ro/dezinformare/dezinformare-putin-este-un-bun-crestin-victima-a-discursului-rusofob-si-n-are-vreo-legatura-cu-comunismul-impus-rusiei-de-occident
361,"Romania buys American weapons, without having any benefit, instead of investing in education",disinformation,https://www.veridica.ro/dezinformare/dezinformare-romania-cumpara-arme-americane-fara-a-avea-vreun-beneficiu-in-loc-sa-investeasca-in-educatie
362,British special forces will climb the situation in Donbass without Kiev's consent,disinformation,https://www.veridica.ro/dezinformare/dezinformare-fortele-speciale-britanice-vor-escalada-situatia-din-donbass-fara-consimtamantul-kievului
363,Romania replaces its unionist ambassador from Chisinau with a NATO expert,fake_news,https://www.veridica.ro/stiri-false/fake-news-romania-isi-inlocuieste-ambasadorul-unionist-de-la-chisinau-cu-un-expert-nato
364,"NATO extends aggressively to the east, and the United States pushes Ukraine to a war with Russia",fake_news,https://www.veridica.ro/stiri-false/fake-news-nato-se-extinde-agresiv-spre-est-iar-statele-unite-imping-ucraina-spre-un-razboi-cu-rusia
365,Romania will be dismantled in the case of a Russian invasion in Ukraine,disinformation,https://www.veridica.ro/dezinformare/dezinformare-romania-va-fi-dezmembrata-in-cazul-unei-invazii-ruse-in-ucraina
366,Ukraine is a Russian territory under foreign occupation and could launch a war against Russia,disinformation,https://www.veridica.ro/dezinformare/dezinformare-ucraina-este-un-teritoriu-rus-sub-ocupatie-straina-si-ar-putea-lansa-un-razboi-impotriva-rusiei
367,Chisinaul maintains the Transnistrian conflict for the West to remain interested in Moldova,fake_news,https://www.veridica.ro/stiri-false/fake-news-chisinaul-intretine-conflictul-transnistrean-pentru-ca-occidentul-sa-ramana-interesat-de-moldova
368,Russia is demonized so that the West can control the ex-Soviet space,disinformation,https://www.veridica.ro/dezinformare/dezinformare-rusia-e-demonizata-pentru-ca-occidentul-sa-poata-controla-spatiul-ex-sovietic
369,Simona Halep lost to the Australian Open because she was vaccinated,disinformation,https://www.veridica.ro/dezinformare/dezinformare-simona-halep-a-pierdut-la-australian-open-pentru-ca-s-a-vaccinat
370,"NATO sends troops to Eastern Europe, although no member state is threatened",fake_news,https://www.veridica.ro/stiri-false/fake-news-nato-trimite-trupe-in-estul-europei-desi-niciun-stat-membru-nu-e-amenintat
371,The weapon provided by the West of Ukraine is expired,fake_news,https://www.veridica.ro/stiri-false/fake-news-armamentul-oferit-de-occident-ucrainei-este-expirat
372,Moldova gives up neutrality and gives NATO control over its armed forces,fake_news,https://www.veridica.ro/stiri-false/fake-news-moldova-renunta-la-neutralitate-si-ii-cedeaza-nato-controlul-asupra-fortelor-sale-armate
373,"Romania threatens the Republic of Moldova, but will not be able to do anything when NATO will abandon it",disinformation,https://www.veridica.ro/dezinformare/dezinformare-romania-ameninta-republica-moldova-dar-nu-va-putea-sa-mai-faca-nimic-atunci-cand-nato-o-va-abandona
374,By the QR code on the green certificates the social credit is imposed and the population is enslaved,disinformation,https://www.veridica.ro/dezinformare/dezinformare-prin-codul-qr-de-pe-certificatele-verzi-se-impune-creditul-social-si-e-inrobita-populatia
375,"At the end of the Cold War, the US wanted to dismantle Romania and offered it to Russia",disinformation,https://www.veridica.ro/dezinformare/dezinformare-la-sfarsitul-razboiului-rece-sua-a-vrut-sa-dezmembreze-romania-si-i-a-oferit-o-rusiei
376,Ukraine is preparing a massacre in Donbass,disinformation,https://www.veridica.ro/dezinformare/dezinformare-ucraina-pregateste-un-masacru-in-donbass
377,Moldova risks a revolt like in Kazakhstan because the pro-European people have increased the gases,disinformation,https://www.veridica.ro/dezinformare/dezinformare-moldova-risca-o-revolta-ca-in-kazahstan-pentru-ca-pro-europenii-au-scumpit-gazele
378,"Djokovic defeated the sanitary dictatorship, and Serbia gave a lesson of dignity",fake_news,https://www.veridica.ro/stiri-false/fake-news-djokovic-a-invins-dictatura-sanitara-iar-serbia-a-dat-o-lectie-de-demnitate
379,EU turns Romania into a market for low quality products,fake_news,https://www.veridica.ro/stiri-false/fake-news-ue-transforma-romania-intr-o-piata-pentru-produse-de-slaba-calitate
380,"Ukraine is a Nazi state, dangerous to Russia's existence",fake_news,https://www.veridica.ro/stiri-false/fake-news-ucraina-este-un-stat-nazist-periculos-pentru-existenta-rusiei
381,Igor Dodon took bribes to share it with poor,disinformation,https://www.veridica.ro/dezinformare/dezinformare-igor-dodon-a-luat-mita-ca-s-o-imparta-la-saraci
382,EU forces Romania to give up its constitution and sovereignty,disinformation,https://www.veridica.ro/dezinformare/dezinformare-ue-forteaza-romania-sa-renunte-la-constitutia-si-suveranitatea-sa
383,"Romania is Russophoba on the order of the West, but the Romanians share the values of Russia",disinformation,https://www.veridica.ro/dezinformare/dezinformare-romania-e-rusofoba-din-ordinul-occidentului-dar-romanii-impartasesc-valorile-rusiei
384,"NATO has a military base at Odessa, on Russia's historical land",disinformation,https://www.veridica.ro/dezinformare/dezinformare-nato-are-o-baza-militara-la-odessa-pe-pamantul-istoric-al-rusiei
385,Russia is entitled to the territories that were part of the former USSR,disinformation,https://www.veridica.ro/dezinformare/dezinformare-rusia-are-dreptul-la-teritoriile-care-au-facut-parte-din-fostul-urss
386,The journalist detained by the police state,fake_news,https://www.veridica.ro/stiri-false/fake-news-jurnalista-retinuta-de-statul-politienesc
387,Romania has sent equipment and military to Ukraine and will be abandoned by NATO,fake_news,https://www.veridica.ro/stiri-false/fake-news-romania-a-trimis-echipamente-si-militari-in-ucraina-si-va-fi-abandonata-de-nato
388,Great Britain wants NATO states to admit that they are responsible for the Ukraine crisis,fake_news,https://www.veridica.ro/stiri-false/fake-news-marea-britanie-vrea-ca-statele-nato-sa-admita-ca-sunt-responsabile-de-criza-din-ucraina
389,Western non -governmental organizations destroy Moldova,disinformation,https://www.veridica.ro/dezinformare/dezinformare-organizatiile-neguvernamentale-occidentale-distrug-moldova
390,"Eastern partnership is a missed project, and his members lose because they have distanced themselves from Russia",fake_news,https://www.veridica.ro/stiri-false/fake-news-parteneriatul-estic-e-un-proiect-ratat-iar-membrii-sai-pierd-pentru-ca-s-au-distantat-de-rusia
391,The United States wants to destroy the Olympic Games,disinformation,https://www.veridica.ro/dezinformare/dezinformare-statele-unite-vor-sa-distruga-jocurile-olimpice
392,"""Romania, NATO garbage dump""",disinformation,https://www.veridica.ro/dezinformare/dezinformare-romania-groapa-de-gunoi-nato
393,Ukraine persecuted the population in the territories occupied by Russia because it does not recognize the citizens granted by Moscow,disinformation,https://www.veridica.ro/dezinformare/dezinformare-ucraina-persecuta-populatia-din-teritoriile-ocupate-de-rusia-pentru-ca-nu-recunoaste-cetateniile-acordate-de-moscova
394,"Moldova offended Russia by expulsion of some ""elections"" observers in Transnistria",disinformation,https://www.veridica.ro/dezinformare/dezinformare-moldova-a-jignit-rusia-prin-expulzarea-unor-observatori-ai-alegerilor-din-transnistria
395,Power prefers Moldovans from the diaspora of those in the country,disinformation,https://www.veridica.ro/dezinformare/dezinformare-puterea-ii-prefera-pe-moldovenii-din-diaspora-celor-din-tara
396,Anti-Covid vaccines have severe side effects and are inefficient,fake_news,https://www.veridica.ro/stiri-false/fake-news-vaccinurile-anti-covid-au-efecte-adverse-severe-si-sunt-ineficiente
397,The EU is responsible for the crisis of migrants from the border with Belarus,disinformation,https://www.veridica.ro/dezinformare/dezinformare-ue-e-responsabila-de-criza-migrantilor-de-la-granita-cu-belarusul
398,The West caused all the crises faced by Eastern Europe states,fake_news,https://www.veridica.ro/stiri-false/fake-news-occidentul-a-provocat-toate-crizele-cu-care-se-confrunta-statele-din-europa-de-est
399,The West wants to subjugate Moldova and other ex-Soviet states,disinformation,https://www.veridica.ro/dezinformare/dezinformare-occidentul-vrea-sa-subjuge-moldova-si-alte-state-ex-sovietice
400,"The European Commission ""cancels"" Christmas and prohibits the use of Christian name ""Maria""",fake_news,https://www.veridica.ro/stiri-false/fake-news-comisia-europeana-anuleaza-craciunul-si-interzice-folosirea-numelui-crestin-maria
401,"The omicron stalk, invented to impose global dictatorship",fake_news,https://www.veridica.ro/stiri-false/fake-news-tulpina-omicron-inventata-pentru-a-impune-dictatura-globala
402,Moscow mobilizes forces at the border with Ukraine to defend a NATO aggression,disinformation,https://www.veridica.ro/dezinformare/dezinformare-moscova-mobilizeaza-forte-la-granita-cu-ucraina-pentru-a-se-apara-de-o-agresiune-nato
403,The Association Agreement to the EU is harmful to Moldova,fake_news,https://www.veridica.ro/stiri-false/fake-news-acordul-de-asociere-la-ue-e-pagubos-pentru-moldova
404,In Moldova the dictatorship was established that will destroy the country,fake_news,https://www.veridica.ro/stiri-false/fake-news-in-moldova-s-a-instaurat-dictatura-care-va-distruge-tara
405,The green certificate violates fundamental freedoms and prepares the assault on the church,disinformation,https://www.veridica.ro/dezinformare/dezinformare-certificatul-verde-incalca-libertati-fundamentale-si-pregateste-asaltul-asupra-bisericii
406,"""Romania, bridgehead for a NATO-Russia war""",fake_news,https://www.veridica.ro/stiri-false/fake-news-romania-cap-de-pod-pentru-un-razboi-nato-rusia
407,Russia saves the genocide donbass organized by Ukraine and West,disinformation,https://www.veridica.ro/dezinformare/dezinformare-rusia-salveaza-donbass-ul-de-genocidul-organizat-de-ucraina-si-occident
408,"In the Republic of Moldova, schools with teaching in Russian are liquidated",fake_news,https://www.veridica.ro/stiri-false/fake-news-in-republica-moldova-sunt-lichidate-scolile-cu-predare-in-limba-rusa
409,"""The Republic of Moldova project has reached the end""",disinformation,https://www.veridica.ro/dezinformare/dezinformare-proiectul-republica-moldova-a-ajuns-la-final
410,Russia is the innocent victim of the Rusophobia of the Romans,disinformation,https://www.veridica.ro/dezinformare/dezinformare-rusia-e-victima-inocenta-a-rusofobiei-romanilor
411,Laura Codruta Kovesi could lose the position of chief prosecutor of the European Prosecutor's Office,fake_news,https://www.veridica.ro/stiri-false/fake-news-laura-codruta-kovesi-ar-putea-pierde-functia-de-procuror-sef-al-parchetului-european
412,"In Ukraine the children suffer from hunger, and the country becomes an underdeveloped colony of the West",disinformation,https://www.veridica.ro/dezinformare/dezinformare-in-ucraina-copiii-sufera-de-foame-iar-tara-devine-o-colonie-subdezvoltata-a-occidentului
